File,LineStart,LineEnd,Error
memory_allocation_failure.c,340,340,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,343,343,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,344,344,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,346,346,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,348,348,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,354,354,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,395,395,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,396,396,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,396,396,cpp%2Fdc%2FDerefOfMaybeNull
memory_allocation_failure.c,267,267,cpp%2Fdc%2FCMemoryLeak
memory_leak.c,274,274,cpp%2Fdc%2FCMemoryLeak
memory_leak.c,475,490,cpp%2Fdc%2FCppDeadCode
memory_leak.c,318,318,cpp%2Fdc%2FDerefOfMaybeNull
memory_leak.c,76,76,cpp%2Fdc%2FNullPtrPassFromMaybeNull
memory_leak.c,431,431,cpp%2Fdc%2FNullPtrPassFromMaybeNull
memory_leak.c,277,277,cpp%2Fdc%2FNullptrPass
null_pointer.c,303,318,cpp%2Fdc%2FCppDeadCode
null_pointer.c,259,259,cpp%2Fdc%2FNullPtrPassFromMaybeNull
pow_related_errors.c,150,150,cpp%2Fdc%2FDerefOfMaybeNull
pow_related_errors.c,151,151,cpp%2Fdc%2FDerefOfMaybeNull
pow_related_errors.c,152,152,cpp%2Fdc%2FDerefOfMaybeNull
pow_related_errors.c,153,153,cpp%2Fdc%2FDerefOfMaybeNull
race_condition.c,385,385,cpp%2Fdc%2FCastIntegerToAddress
race_condition.c,386,386,cpp%2Fdc%2FCastIntegerToAddress
race_condition.c,456,456,cpp%2Fdc%2FCastIntegerToAddress
race_condition.c,457,457,cpp%2Fdc%2FCastIntegerToAddress
race_condition.c,136,136,cpp%2Fdc%2FNullPtrPassFromMaybeNull
st_cross_thread_access.c,178,178,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,181,181,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,266,266,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,267,267,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,354,354,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,355,355,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,523,523,cpp%2Fdc%2FCastIntegerToAddress
st_cross_thread_access.c,524,524,cpp%2Fdc%2FCastIntegerToAddress
uninit_memory_access.c,455,455,cpp%2Fdc%2FCastAddressToTooSmallType
uninit_memory_access.c,425,425,cpp%2Fdc%2FCastIntegerToAddress
uninit_memory_access.c,377,377,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,378,378,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,379,379,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,382,382,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,409,409,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,415,415,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,421,421,cpp%2Fdc%2FDerefOfMaybeNull
uninit_memory_access.c,456,456,cpp%2Fdc%2FNullPtrPassFromMaybeNull
uninit_memory_access.c,384,384,cpp%2Fdc%2FNullPtrPassFromMaybeNull
uninit_pointer.c,423,423,cpp%2Fdc%2FNullPtrPassFromMaybeNull
uninit_var.c,100,100,cpp%2Fdc%2FCppSameEvalBinaryExpressiontrue
unlock_without_lock.c,123,123,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,124,124,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,210,210,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,211,211,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,293,293,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,294,294,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,411,411,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,412,412,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,484,484,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,485,485,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,556,556,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,557,557,cpp%2Fdc%2FCastIntegerToAddress
unlock_without_lock.c,161,161,cpp%2Fdc%2FPthreadDoubleLock
unlock_without_lock.c,192,192,cpp%2Fdc%2FPthreadDoubleLock
unlock_without_lock.c,533,533,cpp%2Fdc%2FPthreadDoubleLock
unlock_without_lock.c,171,171,cpp%2Fdc%2FPthreadDoubleUnlock
unlock_without_lock.c,198,198,cpp%2Fdc%2FPthreadDoubleUnlock
unused_var.c,120,120,cpp%2Fdc%2FCppSameEvalBinaryExpressiontrue
wrong_arguments_func_pointer.c,208,208,cpp%2Fdc%2FBufferOverflowUnsafeFunction
wrong_arguments_func_pointer.c,209,209,cpp%2Fdc%2FBufferOverflowUnsafeFunction
wrong_arguments_func_pointer.c,435,435,cpp%2Fdc%2FBufferOverflowUnsafeFunction
wrong_arguments_func_pointer.c,474,474,cpp%2Fdc%2FBufferOverflowUnsafeFunction
wrong_arguments_func_pointer.c,519,519,cpp%2Fdc%2FCppDeadCode
wrong_arguments_func_pointer.c,588,588,cpp%2Fdc%2FNullPtrPassFromMaybeNull
